,byear,sex,ret_age,education,init_wage,pension,bal_rrsp,bal_tfsa,bal_other_reg,bal_unreg,cont_rate_rrsp,cont_rate_tfsa,cont_rate_other_reg,cont_rate_unreg,withdrawal_rrsp,withdrawal_tfsa,withdrawal_other_reg,withdrawal_unreg,replacement_rate_db,rate_employee_db,income_previous_db,init_dc,rate_employee_dc,rate_employer_dc,s_byear,s_sex,s_ret_age,s_education,s_init_wage,s_pension,s_bal_rrsp,s_bal_tfsa,s_bal_other_reg,s_bal_unreg,s_cont_rate_rrsp,s_cont_rate_tfsa,s_cont_rate_other_reg,s_cont_rate_unreg,s_withdrawal_rrsp,s_withdrawal_tfsa,s_withdrawal_other_reg,s_withdrawal_unreg,s_replacement_rate_db,s_rate_employee_db,s_income_previous_db,s_init_dc,s_rate_employee_dc,s_rate_employer_dc,weight,couple,prov,first_residence,second_residence,price_first_residence,price_second_residence,business,price_business,mix_bonds,mix_bills,mix_equity,fee,fee_equity,credit_card,personal_loan,student_loan,car_loan,credit_line,first_mortgage,second_mortgage,other_debt,credit_card_payment,personal_loan_payment,student_loan_payment,car_loan_payment,credit_line_payment,first_mortgage_payment,second_mortgage_payment,other_debt_payment,claim_age_cpp,s_claim_age_cpp,cap_gains_unreg,s_cap_gains_unreg,realized_losses_unreg,s_realized_losses_unreg,init_room_rrsp,init_room_tfsa,s_init_room_rrsp,s_init_room_tfsa
798,1992.0,male,65.0,post-secondary,24000.0,,573913.043478261,1835.294117647059,,200000.0,0.0,0.035294117647058816,,0.7352941176470589,0.0,0.0,,0.0,,,,50000.0,0.04,0.04,1966.0,female,65.0,post-secondary,65000.0,,151.42857142857142,,,,0.0,,,,0.0,,,,,,,,,,1,True,on,380000.0,,380000.0,,,,0.3273322422258593,0.18166939443535188,0.4909983633387888,0.013747954173486088,0.007364975450081831,,,,,,325000.0,,,,,,,,1500.0,,,65.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
799,1988.0,male,65.0,high school,64000.0,,4137.931034482759,,,500.0,0.006896551724137931,,,0.0013043478260869564,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,280000.0,,280000.0,,0.0,0.0,0.0,1.0,0.0,0.005,0.0,5000.0,,,,,,,,5000.0,,,,,,,,60.0,,0,,0,,0,0,,
800,1977.0,male,70.0,post-secondary,90000.0,,120000.0,,,2000.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,1964.0,female,65.0,post-secondary,36000.0,,17010.309278350516,10000.0,,,0.041237113402061855,0.0,,,0.0,0.0,,,,,,,,,1,True,on,180000.0,,180000.0,,,,0.6078431372549019,0.0196078431372549,0.3725490196078432,0.019313725490196082,0.0075490196078431375,,,,,3000.0,100000.0,,,,,,,60.0,900.0,,,60.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
801,1967.0,female,70.0,post-secondary,150000.0,,10000.0,,294.11764705882354,,0.0,,0.036764705882352935,,0.0,,0.0,,,,,,,,1983.0,male,70.0,university,40000.0,,106250.0,,,,0.0625,,,,0.0,,,,,,,,,,1,True,on,,,,,,,0.3636363636363637,0.09090909090909093,0.5454545454545454,0.014545454545454544,0.008181818181818179,,20000.0,,,,,,,,450.0,,,,,,,70.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
802,1979.0,male,65.0,university,68000.0,,27134.146341463416,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,,,,,,,0.0,0.6666666666666666,0.3333333333333333,0.01277777777777778,0.008333333333333333,,,,,,,,,,,,,,,,,65.0,,0,,0,,0,0,,
803,1980.0,female,70.0,post-secondary,100000.0,,,,,,,,,,,,,,,,,,,,1987.0,male,55.0,post-secondary,50000.0,,12375.0,20471.014492753624,,,0.03,0.002173913043478261,,,0.0,0.0,,,0.5,0.05,,,,,1,True,on,1.0,150000.0,1.0,150000.0,,,0.4375,0.0625,0.5,0.0209375,0.010625,4000.0,20000.0,,,4500.0,1.0,,,600.0,300.0,,,200.0,1.0,,,65.0,62.0,0,0.0,0,0.0,0,0,0.0,0.0
804,1961.0,male,65.0,post-secondary,100000.0,,65000.0,,,200000.0,0.06451612903225806,,,0.125,0.0,,,0.0,,,2000.0,,,,1962.0,female,59.0,university,150000.0,,,,,6153.846153846153,,,,0.038461538461538464,,,,0.0,0.7,0.05,,54000.0,0.04,0.04,1,True,on,280000.0,125000.0,280000.0,125000.0,,,0.2705882352941177,0.32352941176470584,0.4058823529411765,0.012598039215686276,0.006088235294117647,2800.0,,18000.0,,,150000.0,,,80.0,,250.0,,,850.0,,,65.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
805,1981.0,male,65.0,post-secondary,35000.0,,,33000.0,0.0,200000.0,,0.1282051282051282,0.004545454545454545,0.1,,0.0,0.0,0.0,,,,,,,1978.0,female,65.0,university,50000.0,,,20052.08333333333,,110344.8275862069,,0.02083333333333333,,0.0,,0.0,,0.0,,,,0.0,0.04,0.04,1,True,on,,,,,,,0.3636363636363637,0.09090909090909093,0.5454545454545454,0.014545454545454544,0.008181818181818179,,,,6000.0,,,,,,,,200.0,,,,,67.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
806,1978.0,male,70.0,post-secondary,46500.0,,25365.853658536587,20000.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,1992.0,female,65.0,university,52000.0,,,,6666.666666666666,5500.0,,,0.01818181818181818,0.0,,,0.0,0.0,,,,,,,1,True,qc,,,,,,,0.0,0.5327102803738317,0.4672897196261682,0.014205607476635513,0.011682242990654209,3000.0,,,,4500.0,,,,100.0,,,,200.0,,,,60.0,70.0,0,0.0,0,0.0,0,0,0.0,0.0
807,1980.0,male,67.0,high school,50000.0,,83.33333333333334,,1530.6122448979593,17000.0,0.0,,0.015306122448979591,0.08,8.333333333333334,,0.0,0.0,0.7,0.05,,,,,1986.0,female,65.0,high school,40000.0,,6000.0,,,,0.09230769230769233,,,,0.0,,,,,,,,,,1,True,on,,,,,,,0.0,1.0,0.0,0.01,0.0,,,,,,,,,,,,,,,,,60.0,66.0,0,0.0,0,0.0,0,0,0.0,0.0
808,1972.0,male,62.0,post-secondary,67000.0,,40000.0,6058.0,,37226.277372262775,0.0,0.0371841460322826,,0.0,0.0,0.0,,0.0,0.7,0.05,,50000.0,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,300000.0,,300000.0,,,,0.0,0.0,0.0,0.0,0.0,,11000.0,,5000.0,,299000.0,,,,600.0,,300.0,,2400.0,,,65.0,,0,,0,,0,0,,
809,1963.0,female,65.0,university,65000.0,,4000.0,1.0,,,0.0,0.0,,,0.0,0.0,,,,,,40000.0,0.05,0.05,1966.0,male,62.0,university,42000.0,,2777.777777777778,,,15306.122448979593,0.0,,,0.1020408163265306,0.0,,,0.0,0.4,0.05,,,,,1,True,on,180000.0,800000.0,180000.0,800000.0,,,0.0,1.0,0.0,0.01,0.0,,10000.0,,,5000.0,,,,,600.0,,,100.0,,,,65.0,61.0,0,0.0,0,0.0,0,0,0.0,0.0
810,1968.0,female,64.0,high school,75000.0,,,,200000.0,,,,0.017241379310344827,,,,0.0,,,,,,,,1970.0,male,63.0,university,140000.0,,,,42391.30434782608,,,,0.0,,,,0.0,,0.54,0.09,,,,,1,True,on,500000.0,,500000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2000.0,,20000.0,,,,,,0.0,,2000.0,,,63.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
811,1985.0,female,55.0,high school,54617.0,,4274.415044500142,72800.0,,16000.0,0.027315433219769168,0.0,,0.0,0.0,0.0,,0.0,0.44,0.05,,100000.0,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,,239000.0,,239000.0,,,0.0,0.9302325581395348,0.06976744186046513,0.0017441860465116279,0.0017441860465116279,,,,,,,,,,,,,,,,,65.0,,0,,0,,0,0,,
812,1963.0,male,60.0,university,26000.0,,46363.63636363637,,,,0.030303030303030307,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,,,,,,,0.4,0.0,0.6,0.015,0.009000000000000001,1600.0,,,,,,,,100.0,,,,,,,,65.0,,0,,0,,0,0,,
813,1963.0,female,65.0,university,160000.0,,750000.0,1828.358208955224,,,0.3333333333333333,0.0,,,0.0,365.67164179104486,,,,,,,,,1980.0,male,80.0,university,23000.0,,60000.0,,6896.551724137931,,0.07142857142857142,,0.006896551724137931,,0.0,,0.0,,,,,400000.0,0.06,0.04,1,True,on,,,,,,,0.0,1.0,0.0,0.01,0.0,500.0,,,,20000.0,,,,100.0,,,,1000.0,,,,60.0,68.0,0,0.0,0,0.0,0,0,0.0,0.0
814,1980.0,female,65.0,post-secondary,50000.0,,1500.0,6979.86577181208,,,0.0,0.0,,,0.0,0.0,,,,,,15000.0,0.12,0.06,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,,,,,0.0,0.0,0.0,1.0,0.0,0.0041666666666666675,0.0,3000.0,,,,5000.0,,,,100.0,,,,200.0,,,,60.0,,0,,0,,0,0,,
815,1984.0,male,70.0,post-secondary,11500.0,1500.0,,5500.0,,910.0,,0.0,,0.012,,0.0,,0.0,,,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,,,,,,,0.0,0.946236559139785,0.053763440860215055,0.004838709677419355,0.00026881720430107527,,20000.0,,,19000.0,,,,,697.0,,,400.0,,,,60.0,,0,,0,,0,0,,
816,1989.0,female,65.0,post-secondary,68900.0,,51062.5,5000.0,,49253.73134328359,0.0375,0.002857142857142857,,0.07462686567164177,0.0,0.0,,0.0,0.7,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,325000.0,,325000.0,,,,0.0,1.0,0.0,0.01,0.0,,,,,80000.0,39000.0,,,,,,,700.0,675.0,,,65.0,,0,,0,,0,0,,
817,1964.0,male,70.0,university,60000.0,,20000.0,10000.0,26277.372262773722,,0.0,0.028571428571428567,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,,,,,,,0.0,1.0,0.0,0.00975,0.0,,,,,,,,,,,,,,,,,60.0,,0,,0,,0,0,,
818,1963.0,male,80.0,post-secondary,52500.0,,110900.0,,,,0.0,,,,0.0,,,,,,,,,,1991.0,female,65.0,university,50000.0,,16532.25806451613,,,5000.0,0.0,,,0.0,0.0,,,0.0,0.7,0.05,,,,,1,True,qc,,,,,0.0,0.0,0.0,1.0,0.0,0.01,0.0,,,,,10000.0,,,,,,,,200.0,,,,65.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
819,1975.0,male,67.0,university,65000.0,,11359.999999999998,38690.47619047618,,23333.33333333333,0.0,0.0,,0.05555555555555555,0.0,0.0,,0.0,,,2400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,250000.0,300000.0,250000.0,300000.0,,,0.0,1.0,0.0,0.01,0.0,,,,,,,100000.0,,,,,,,,1200.0,,65.0,,0,,0,,0,0,,
820,1982.0,male,60.0,post-secondary,72000.0,,533333.3333333333,,,,0.0,,,,0.0,,,,,,,,,,1970.0,female,60.0,university,30000.0,,10000.0,,8000.0,2419.354838709677,0.0,,0.0052,0.0,0.0,,0.0,0.0,,,,,,,1,True,on,560000.0,500000.0,560000.0,500000.0,,,0.0,1.0,0.0,0.01,0.0,70.0,,,15000.0,,490000.0,,,70.0,,,500.0,,2700.0,,,65.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
821,1980.0,female,50.0,high school,42000.0,,326530.612244898,,,,0.08163265306122447,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,130000.0,250000.0,130000.0,250000.0,0.0,0.0,0.0,1.0,0.0,0.006388888888888889,0.0,,,,,,78000.0,100000.0,,,,,,,400.0,0.0,,70.0,,0,,0,,0,0,,
822,1974.0,male,67.0,post-secondary,90000.0,,,1066.6666666666667,10394.3661971831,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,qc,,,,,,,0.0,1.0,0.0,0.01,0.0,,,,,,,,,,,,,,,,,65.0,,0,,0,,0,0,,
823,1966.0,female,64.0,university,51000.0,,7222.222222222222,550.0,,28196.72131147541,0.027777777777777776,0.0,,0.08196721311475409,0.0,0.0,,0.0,0.6,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10000.0,,,,,,,,666.0,,,,,,,65.0,,0,,0,,0,0,,
824,1961.0,male,70.0,post-secondary,92000.0,,22000.0,75000.0,,5000.0,0.0,0.03666666666666667,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,,,,,,,0.0,0.6825396825396826,0.31746031746031744,0.011587301587301587,0.007936507936507936,1500.0,,,,,,,,100.0,,,,,,,,68.0,,0,,0,,0,0,,
825,1990.0,female,65.0,university,35000.0,,1320.0,7.916666666666666,,,0.078125,0.0,,,0.0,0.0,,,0.7,0.05,,,,,1991.0,male,40.0,university,38000.0,,20000.0,,,,0.0,,,,0.0,,,,,,,,,,1,True,on,1500000.0,,1500000.0,,,,0.0,0.5,0.5,0.0175,0.0125,,,11000.0,,,,,,,,100.0,,,,,,60.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
826,1974.0,male,65.0,post-secondary,30000.0,,,30740.74074074074,,,,0.2469135802469136,,,,0.0,,,,,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,,,,,,,0.0,0.19230769230769232,0.8076923076923077,0.022115384615384617,0.02019230769230769,,,,15000.0,47000.0,,,,,,,150.0,600.0,,,,61.0,,0,,0,,0,0,,
827,1986.0,male,65.0,post-secondary,150000.0,,30422.5352112676,,,500000.0,0.028169014084507043,,,0.13043478260869565,0.0,,,0.0,0.67,0.04,,,,,1988.0,female,65.0,university,60000.0,,0.0,,,,0.0,,,,0.0,,,,0.7,0.0,,55000.0,0.0,0.0,1,True,qc,400000.0,,400000.0,,,,0.29411764705882354,0.7058823529411765,0.0,0.01,0.0,,,,,,,,,,,,,,,,,60.0,68.0,0,0.0,0,0.0,0,0,0.0,0.0
828,1978.0,female,65.0,university,30000.0,,17000.0,15183.673469387757,,4591.8367346938785,0.0,0.0,,0.034013605442176874,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,360000.0,,360000.0,,,,0.0,1.0,0.0,0.0050746268656716425,0.0,,,,,,,,,,,,,,,,,60.0,,0,,0,,0,0,,
829,1956.0,male,65.0,high school,42000.0,,109615.38461538461,,,80000.0,0.0,,,0.2,0.0,,,0.0,,,,,,,1992.0,female,60.0,university,39000.0,,1200.0,14000.0,,,0.0,0.0,,,0.0,0.0,,,0.68,0.05,,,,,1,True,on,218000.0,,218000.0,,,,0.3009433962264151,0.2594339622641509,0.439622641509434,0.011679245283018868,0.006660377358490566,,,,,,177000.0,,,,,,,,900.0,,,60.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
830,1967.0,female,65.0,post-secondary,30200.0,,2000.0,50000.0,,,0.0,0.0625,,,0.0,0.0,,,,,,500000.0,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,1100000.0,,1100000.0,,,,0.0,1.0,0.0,0.008888888888888889,0.0,40000.0,,,10000.0,,250000.0,,,600.0,,,300.0,,3000.0,,,65.0,,0,,0,,0,0,,
831,1979.0,female,65.0,university,12000.0,,15000.0,,,,0.027857142857142855,,,,0.0,,,,0.7,0.05,4600.0,30000.0,0.04,0.04,1985.0,male,65.0,post-secondary,35000.0,,25000.0,,,,0.0,,,,0.0,,,,,,,,,,1,True,on,250000.0,,250000.0,,,,0.0,1.0,0.0,0.01,0.0,,,,20000.0,,55000.0,,,,,,450.0,,490.0,,,60.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
832,1978.0,male,70.0,post-secondary,61000.0,,,,,1500.0,,,,0.0,,,,0.0,,,,,,,1985.0,female,65.0,university,140000.0,,19520.547945205482,,,1200.0,0.01780821917808219,,,0.0,0.0,,,0.0,,,,,,,1,True,on,130000.0,,130000.0,,,,0.3888888888888889,0.16666666666666666,0.4444444444444444,0.01916666666666667,0.009444444444444445,5000.0,,,,,,,,100.0,,,,,,,,70.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
833,1986.0,male,65.0,university,14000.0,,,72000.0,,311.47540983606564,,0.06321839080459771,,0.004098360655737704,,0.0,,0.0,0.66,0.05,,,,,1965.0,female,65.0,high school,80299.0,,,11000.0,1536.5853658536585,6277.173913043478,,0.005747126436781609,0.0,0.0,,0.0,0.0,0.0,,,,,,,1,True,on,245000.0,,245000.0,,0.0,0.0,0.0,1.0,0.0,0.01,0.0,,,,,,232000.0,,,,,,,,1100.0,,,65.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
834,1969.0,male,52.0,post-secondary,78000.0,,25000.0,,,,0.18,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,350000.0,,350000.0,,,,0.0,1.0,0.0,0.01,0.0,5000.0,,,24000.0,1000.0,290000.0,,,700.0,,,338.0,100.0,1900.0,,,65.0,,0,,0,,0,0,,
835,1990.0,male,55.0,post-secondary,45000.0,,29036.735789544327,15000.0,,,0.0,0.0,,,0.0,0.0,,,,,,10000.0,0.09,0.09,1975.0,female,65.0,university,72000.0,,10000.0,,,,0.0,,,,0.0,,,,0.44,0.0,0.0,20000.0,0.04,0.05,1,True,qc,,,,,,,0.9933676594758364,0.006622406913792818,9.933610370689226e-06,0.019933693150775648,1.490041555603384e-07,,8000.0,,27000.0,20000.0,,,,,95.0,,400.0,100.0,,,,65.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
836,1978.0,male,63.0,university,118500.0,,5381.818181818182,,,,0.0,,,,0.0,,,,0.65,0.09,,9000.0,0.04,0.04,1971.0,female,55.0,high school,50000.0,,3333.333333333333,,,,0.01,,,,0.0,,,,0.7,0.05,,,,,1,True,qc,450.0,,450.0,,,,0.0,1.0,0.0,0.01,0.0,10000.0,,,,,230.0,,,600.0,,,,,400.0,,,65.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
837,1972.0,male,65.0,university,56000.0,,17857.14285714286,,,30000.0,0.0,,,0.0,0.0,,,0.0,,,,,,,1992.0,female,60.0,post-secondary,70000.0,2600.0,35000.0,,,,0.0,,,,0.0,,,,,,,55000.0,0.04,0.04,1,True,on,249000.0,,249000.0,,,,0.0410958904109589,0.9589041095890408,0.0,0.007876712328767122,0.0,7000.0,24000.0,,,,125000.0,,,500.0,200.0,,,,1200.0,,,65.0,68.0,0,0.0,0,0.0,0,0,0.0,0.0
838,1980.0,female,65.0,post-secondary,25000.0,,22500.0,55000.0,,250000.0,0.0,0.0,,0.3472222222222222,0.0,0.0,,0.0,,,,,,,1966.0,male,65.0,university,25000.0,,,,,,,,,,,,,,,,,,,,1,True,qc,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,60.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
839,1963.0,male,70.0,university,65000.0,,,,,,,,,,,,,,,,,0.0,0.04,0.04,1956.0,female,65.0,post-secondary,88000.0,,,19090.90909090909,,45000.0,,0.045454545454545456,,0.05,,0.0,,0.0,,,,,,,1,True,on,189000.0,,189000.0,,,,0.0,1.0,0.0,0.01,0.0,,,,,22000.0,144000.0,,,,,,,650.0,900.0,,,65.0,70.0,0,0.0,0,0.0,0,0,0.0,0.0
840,1976.0,male,60.0,post-secondary,35000.0,,,15000.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,qc,,,,,10000.0,10000.0,0.9009009009009008,0.08108108108108107,0.018018018018018014,0.018378378378378375,9.009009009009008e-05,100.0,,,,,,,10000.0,4000.0,,,,,,,100.0,65.0,,0,,0,,0,0,,
841,1963.0,male,65.0,university,42000.0,,3755.1020408163267,,,,0.0,,,,0.0,,,,,,,5000.0,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,1,False,qc,400000.0,,400000.0,,,,0.0,1.0,0.0,0.01,0.0,4000.0,,,,,145000.0,,,500.0,,,,,1200.0,,,65.0,,0,,0,,0,0,,
842,1990.0,male,55.0,post-secondary,25000.0,,,,,206896.55172413797,,,,0.06896551724137931,,,,0.0,,,,238000.0,0.08,0.05,1956.0,female,65.0,university,75000.0,3500.0,,,,7727.272727272727,,,,0.0505050505050505,,,,0.0,0.5,0.05,,,,,1,True,on,345000.0,,345000.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,265000.0,,,,,,,,1500.0,,,65.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
843,1963.0,female,70.0,post-secondary,50000.0,,4000.0,40000.0,857.1428571428571,,0.008333333333333333,0.015,0.0,,0.0,0.0,0.0,,,,0.0,300.0,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,440000.0,,440000.0,,,,0.0,1.0,0.0,0.0004761904761904762,0.0,20000.0,,,,,,,,600.0,,,,,,,,60.0,,0,,0,,0,0,,
844,1960.0,female,60.0,post-secondary,33000.0,,2653.061224489796,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,,,,,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.015,0.008333333333333333,,,,,,,,,,,,,,,,,65.0,,0,,0,,0,0,,
845,1965.0,male,65.0,university,47500.0,,40000.0,20000.0,,,0.0,0.0,,,0.0,0.0,,,,,,100000.0,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,1,False,qc,600000.0,,600000.0,,,,0.0,1.0,0.0,0.01,0.0,,,,,,,,,,,,,,,,,60.0,,0,,0,,0,0,,
846,1983.0,female,70.0,university,60000.0,,50000.0,5555.555555555556,,,0.0,0.007936507936507936,,,0.0,0.0,,,,,,,,,1980.0,male,65.0,post-secondary,74000.0,,11881.720430107527,40000.0,,10494.117647058825,0.0064516129032258064,0.0,,0.0,0.0,0.0,,0.0,,,,,,,1,True,qc,,180000.0,,180000.0,,,0.0,1.0,0.0,0.01,0.0,,,,10000.0,,,,,,,,300.0,,,,,63.0,70.0,0,0.0,0,0.0,0,0,0.0,0.0
847,1987.0,male,65.0,university,58000.0,,83333.33333333334,21272.727272727272,,,0.25,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,qc,250000.0,,250000.0,,,,0.0,1.0,0.0,0.01,0.0,1000.0,,30000.0,,,140000.0,,,1000.0,,129.0,,,600.0,,,60.0,,0,,0,,0,0,,
848,1957.0,female,65.0,high school,14500.0,,2833.333333333333,5300.0,5600.0,,0.016666666666666666,0.01886080724254998,0.0,,0.0,0.0,0.0,,0.08,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,,,,,0.0,0.0,0.0,1.0,0.0,0.01,0.0,1500.0,,,,,,,,100.0,,,,,,,,60.0,,0,,0,,0,0,,
849,1958.0,male,65.0,university,12141.0,,0.6896551724137931,,29629.629629629628,,6.896551724137932e-06,,0.0,,0.0,,0.0,,,,,230000.0,0.06,0.06,1972.0,female,65.0,high school,28000.0,,10728.260869565218,30000.0,5.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.05,,,,,1,True,on,425000.0,,425000.0,,,,0.0,1.0,0.0,0.0009090909090909092,0.0,,,,22000.0,,35000.0,,,,,,900.0,,780.0,,,65.0,70.0,0,0.0,0,0.0,0,0,0.0,0.0
850,1961.0,male,65.0,high school,55000.0,,151.42857142857142,20000.0,,5000.0,0.0,0.0,,0.0,0.0,20000.0,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,,,,,1000.0,1000.0,0.38461538461538464,0.038461538461538464,0.5769230769230769,0.014615384615384615,0.008653846153846153,,,,,,,,,,,,,,,,,65.0,,0,,0,,0,0,,
851,1954.0,male,75.0,university,61000.0,,1320.0,32000.0,,2000.0,0.078125,0.0,,0.0,0.0,0.0,,0.0,,,,30000.0,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,325000.0,50000.0,325000.0,50000.0,,,0.19851116625310172,0.5037220843672456,0.2977667493796526,0.01,0.004466501240694789,,,,,,,,,,,,,,,,,67.0,,0,,0,,0,0,,
852,1981.0,female,65.0,university,39561.0,,60000.0,,7716.361226518492,14196.616070942822,0.0,,0.01274437335916193,0.10880800826940863,0.0,,0.0,0.0,,,,8000.0,0.0,0.05,1974.0,male,60.0,post-secondary,36500.0,,7000.0,0.0,500.0,3181.818181818182,0.0,0.023686895680482,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.32,0.02,,,,,1,True,qc,460000.0,,460000.0,,,,0.0,1.0,0.0,0.005714285714285714,0.0,,,,8000.0,20000.0,220000.0,,,,,,250.0,200.0,1000.0,,,65.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
853,1977.0,female,65.0,university,82000.0,,22222.222222222223,5000.0,,875000.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.48,0.04,35322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,625000.0,,625000.0,,,,0.0,0.0,0.0,0.0,0.0,2000.0,,,13000.0,5000.0,315000.0,,,100.0,,,500.0,100.0,1500.0,,,65.0,,0,,0,,0,0,,
854,1965.0,male,60.0,university,52000.0,,,3761.061946902655,,7297.297297297298,,0.04424778761061947,,0.0,,0.0,,0.0,,,,,,,1986.0,female,55.0,university,35000.0,,140000.0,141.33333333333334,,,0.04,0.0,,,0.0,0.0,,,0.7,0.07,,,,,1,True,on,329000.0,,329000.0,,,,0.0,1.0,0.0,0.01,0.0,4000.0,30000.0,,,2000.0,60000.0,,,400.0,300.0,,,100.0,1000.0,,,63.0,70.0,0,0.0,0,0.0,0,0,0.0,0.0
855,1967.0,male,55.0,high school,80000.0,,,,,,,,,,,,,,0.66,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,300000.0,,300000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,,,,,152000.0,,,300.0,,,,,700.0,,,65.0,,0,,0,,0,0,,
856,1992.0,male,60.0,university,75000.0,,57954.545454545456,2000.0,,,0.0,0.125,,,0.0,0.0,,,0.68,0.05,5000.0,45000.0,0.0,0.0,1978.0,female,55.0,high school,65000.0,,,15000.0,,0.0,,0.09090909090909093,,0.0,,0.0,,0.0,0.6,0.05,,500000.0,0.04,0.04,1,True,qc,1360000.0,,1360000.0,,,,0.1851851851851852,0.8148148148148149,0.0,0.009999999999999998,0.0,,,,15000.0,,,,,,,,300.0,,,,,70.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
857,1970.0,male,65.0,university,58000.0,,5300.0,,,,0.01644736842105263,,,,0.0,,,,,,,10000.0,0.03,0.04,1987.0,female,78.0,post-secondary,42000.0,,,15000.0,48132.53012048193,11428.571428571428,,0.0,0.04819277108433735,0.0,,0.0,0.0,0.0,,,14000.0,,,,1,True,on,,,,,,,0.0,1.0,0.0,0.01,0.0,,,,,12500.0,,,,,,,,50.0,,,,60.0,70.0,0,0.0,0,0.0,0,0,0.0,0.0
858,1990.0,female,65.0,post-secondary,90000.0,,,21000.0,16250.0,,,0.008,0.0,,,0.0,0.0,,0.7,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,270000.0,,270000.0,,,,0.10666666666666667,0.7333333333333333,0.16,0.008,0.0024,,,,,,248000.0,,,,,,,,1470.0,,,70.0,,0,,0,,0,0,,
